,Brand,Name,Type,ID,Time of Extraction,PageTitle,PageUrl,Price,Composition,Leather,Cotton,Polyester,Acrylic,Rayon,Modal,Spandex,Nylon,Polyamide,Viscose,Elastane,linen,Lyocell
33,Old Navy,Graphic EveryWear Slub-Knit Tee for Women,top,#553574,08/19/2020 17:33:50,Graphic EveryWear Slub-Knit Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=553574092&cid=72091&pcid=72091&vid=1&grid=pds_33_1057_1&cpos=33&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,100% cotton, ,100% , , , , , , , , , , , 
34,Old Navy,EveryWear Graphic Crew-Neck Tee for Women,top,#553568,08/19/2020 17:33:59,EveryWear Graphic Crew-Neck Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=553568162&cid=72091&pcid=72091&vid=1&grid=pds_34_1057_1&cpos=34&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,100% cotton, ,100% , , , , , , , , , , , 
35,Old Navy,EveryWear Graphic Tee for Women,top,#582021,08/19/2020 17:34:08,EveryWear Graphic Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=582021112&cid=72091&pcid=72091&vid=1&grid=pds_35_1057_1&cpos=35&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,100% cotton, ,100% , , , , , , , , , , , 
36,Old Navy,Fitted Rib-Knit Henley Tank for Women,other,#554550,08/19/2020 17:34:17,Fitted Rib-Knit Henley Tank for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=554550062&cid=72091&pcid=72091&vid=1&grid=pds_36_1057_1&cpos=36&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$12.00,"57% cotton , 38% polyester, 5% spandex", ,57% ,38% , , , ,5% , , , , , , 
37,Old Navy,EveryWear Printed V-Neck Tee for Women,top,#507517,08/19/2020 17:34:25,EveryWear Printed V-Neck Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=507517102&cid=72091&pcid=72091&vid=1&grid=pds_37_1057_1&cpos=37&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,100% cotton, ,100% , , , , , , , , , , , 
38,Old Navy,EveryWear Slub-Knit Tank Top for Women,top,#552567,08/19/2020 17:34:34,EveryWear Slub-Knit Tank Top for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=552567002&cid=72091&pcid=72091&vid=1&grid=pds_38_1057_1&cpos=38&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$5.00,100% cotton, ,100% , , , , , , , , , , , 
39,Old Navy,EveryWear Tank Top for Women,top,#552618,08/19/2020 17:34:43,EveryWear Tank Top for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=552618012&cid=72091&pcid=72091&vid=1&grid=pds_39_1057_1&cpos=39&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$5.00,100% cotton, ,100% , , , , , , , , , , , 
40,Old Navy,Luxe Printed Swing Tank for Women,other,#504211,08/19/2020 17:34:52,Luxe Printed Swing Tank for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=504211182&cid=72091&pcid=72091&vid=1&grid=pds_40_1057_1&cpos=40&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$12.00,"95% rayon , 5% spandex", , , , ,95% , ,5% , , , , , , 
41,Old Navy,Luxe Printed Crew-Neck Tee for Women,top,#503949,08/19/2020 17:35:01,Luxe Printed Crew-Neck Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=503949052&cid=72091&pcid=72091&vid=1&grid=pds_41_1057_1&cpos=41&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,"95% rayon, 5% spandex", , , , ,95% , ,5% , , , , , , 
42,Old Navy,EveryWear Graphic Tee for Women,top,#582021,08/19/2020 17:35:10,EveryWear Graphic Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=582021042&cid=72091&pcid=72091&vid=1&grid=pds_42_1057_1&cpos=42&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,100% cotton, ,100% , , , , , , , , , , , 
43,Old Navy,Camo Slub-Knit Crop Tee for Women,top,#609777,08/19/2020 17:35:18,Camo Slub-Knit Crop Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=609777002&cid=72091&pcid=72091&vid=1&grid=pds_43_1057_1&cpos=43&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$14.00,"60% cotton, 40% modal®", ,60% , , , ,40% , , , , , , , 
44,Old Navy,Graphic Garment-Dyed Easy Tee for Women,top,#608312,08/19/2020 17:35:27,Graphic Garment-Dyed Easy Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=608312022&cid=72091&pcid=72091&vid=1&grid=pds_44_1057_1&cpos=44&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$13.00,100% cotton, ,100% , , , , , , , , , , , 
45,Old Navy,Luxe Crew-Neck Tee for Women,top,#449302,08/19/2020 17:35:35,Luxe Crew-Neck Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=449302012&cid=72091&pcid=72091&vid=1&grid=pds_45_1057_1&cpos=45&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,"95% rayon , 5% spandex", , , , ,95% , ,5% , , , , , , 
46,Old Navy,EveryWear Pineapple-Print Tank Top for Women,top,#579783,08/19/2020 17:35:44,EveryWear Pineapple-Print Tank Top for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=579783002&cid=72091&pcid=72091&vid=1&grid=pds_46_1057_1&cpos=46&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$5.00,100% cotton, ,100% , , , , , , , , , , , 
47,Old Navy,Soft-Washed Gender-Neutral Crew-Neck Tee for Men & Women,top,#551094,08/19/2020 17:35:53,Soft-Washed Gender-Neutral Crew-Neck Tee for Men & Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=551094012&cid=72091&pcid=72091&vid=1&grid=pds_47_1057_1&cpos=47&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,"60% cotton , 40% polyester", ,60% ,40% , , , , , , , , , , 
48,Old Navy,Relaxed French Terry Top for Women,top,#552558,08/19/2020 17:36:02,Relaxed French Terry Top for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=552558042&cid=72091&pcid=72091&vid=1&grid=pds_48_1057_1&cpos=48&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$15.00,"60% cotton , 40% polyester", ,60% ,40% , , , , , , , , , , 
49,Old Navy,EveryWear Graphic Slub-Knit Tee for Women,top,#611596,08/19/2020 17:36:11,EveryWear Graphic Slub-Knit Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=611596072&cid=72091&pcid=72091&vid=1&grid=pds_49_1057_1&cpos=49&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,100% cotton, ,100% , , , , , , , , , , , 
50,Old Navy,EveryWear Printed Slub-Knit Tee for Women,top,#507516,08/19/2020 17:36:19,EveryWear Printed Slub-Knit Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=507516112&cid=72091&pcid=72091&vid=1&grid=pds_50_1057_1&cpos=50&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$10.00,100% cotton, ,100% , , , , , , , , , , , 
51,Old Navy,EveryWear Graphic Tee for Women,top,#582021,08/19/2020 17:36:28,EveryWear Graphic Tee for Women | Old Navy,https://oldnavy.gap.com/browse/product.do?pid=582021132&cid=72091&pcid=72091&vid=1&grid=pds_51_1057_1&cpos=51&cexp=1504&kcid=CategoryIDs%3D72091&ctype=Listing&cpid=res20081914795034173780602,$12.00,100% cotton, ,100% , , , , , , , , , , , 
