,Brand,Name,Type,ID,Time of Extraction,PageTitle,PageUrl,Price,Composition,Leather,Cotton,Polyester,Acrylic,Rayon,Modal,Spandex,Nylon,Polyamide,Viscose,Elastane,linen,Lyocell
174,Reformation,Kelsi Jumpsuit,bodysuit/romper,1306418BLK0XS,08/18/2020 18:19:02,Kelsi Jumpsuit - Reformation,https://www.thereformation.com/products/kelsi-jumpsuit?color=Black&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$118,"eco rib is a medium weight, stretchy ribbed knit with a soft handfeel - 88% tencel ® lyocell, 12% spandex.tencel™ lyocell comes from eucalyptus trees, which take only half an acre to produce one ton of fiber. it’s closed loop production means 99% of the non-toxic solvent is reused.", , , , , , ,12% , , , , , , 
175,Reformation,Wednesday Dress,dress,1305505BFF0XS,08/18/2020 18:19:17,Wednesday Dress - Reformation,https://www.thereformation.com/products/wednesday-dress?color=Buff&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$118,"sweater rib is a medium weight, stretchy sweater ribbed knit with a soft handfeel - 95% tencel™ modal, 5% spandex.tencel™ lyocell comes from eucalyptus trees, which take only half an acre to produce one ton of fiber. it’s closed loop production means 99% of the non-toxic solvent is reused.", , , , , , ,5% , , , , , , 
176,Reformation,Windsor Dress,dress,1306522MLD000,08/18/2020 18:19:29,Windsor Dress - Reformation,https://www.thereformation.com/products/windsor-dress?color=Mildred&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$248,this is a lightweight linen fabric - 100% linen., , , , , , , , , , , ,100% , 
177,Reformation,Margot Skirt,bottoms,1304070BGL000,08/18/2020 18:19:47,Margot Skirt - Reformation,https://www.thereformation.com/products/margot-skirt?color=Bengal&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$98,"this is a lightweight drapey crepe fabric with a dry hand feel - 53% viscose, 47% rayon.", , , , ,47% , , , , ,53% , , , 
178,Reformation,Helina Dress,dress,1306414BLK0XS,08/18/2020 18:20:00,Helina Dress - Reformation,https://www.thereformation.com/products/helina-dress?color=Black&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$118,"eco cinch is a light weight, soft, stretch jersey fabric - 88% tencel ® lyocell, 12% spandex.tencel™ lyocell comes from eucalyptus trees, which take only half an acre to produce one ton of fiber. it’s closed loop production means 99% of the non-toxic solvent is reused.", , , , , , ,12% , , , , , , 
179,Reformation,Juliet High Straight Relaxed Jean,bottoms,1305254LTA023,08/18/2020 18:20:13,Juliet High Straight Relaxed Jean - Reformation,https://www.thereformation.com/products/juliet-high-straight-relaxed-jean?color=Malta&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$98,"this is a comfort stretch denim that was sustainably made with 69% organically grown cotton, 30% tencel™ lyocell, and 1% elastane.", , , , , , , , , , ,1% , , 
180,Reformation,Troye Bodysuit,bodysuit/romper,1305688BLK0XS,08/18/2020 18:20:24,Troye Bodysuit - Reformation,https://www.thereformation.com/products/troye-bodysuit?color=Black&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$68,"eco cinch is a light weight, soft, stretch jersey fabric - 88% tencel ® lyocell, 12% spandex.tencel™ lyocell comes from eucalyptus trees, which take only half an acre to produce one ton of fiber. it’s closed loop production means 99% of the non-toxic solvent is reused.", , , , , , ,12% , , , , , , 
181,Reformation,Bea Skirt,bottoms,1300744MEG000,08/18/2020 18:20:44,Bea Skirt - Reformation,https://www.thereformation.com/products/bea-skirt?color=Pomegranates&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$128,"this is a lightweight drapey crepe fabric with a dry hand feel - 53% viscose, 47% rayon.", , , , ,47% , , , , ,53% , , , 
182,Reformation,Marlon Pant,bottoms,1301768LEO000,08/18/2020 18:20:59,Marlon Pant - Reformation,https://www.thereformation.com/products/marlon-pant?color=Leopard&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$158,"this is a mediumweight stretch twill fabric - 67% viscose, 30% tencel ® lyocell, 3% spandex. this fabric tends to stretch, we recommend sizing down.", , , , , , ,3% , , ,67% , , , 
183,Reformation,Rou Dress,dress,1302994EMR0XS,08/18/2020 18:21:14,Rou Dress - Reformation,https://www.thereformation.com/products/rou-dress?color=Emerald&via=Z2lkOi8vcmVmb3JtYXRpb24td2VibGluYy9Xb3JrYXJlYTo6Q2F0YWxvZzo6Q2F0ZWdvcnkvNWE2YWRmZDJmOTJlYTExNmNmMDRlOWM1,$98,"eco cinch lite is a lighter weight stretch knit fabric with a soft handfeel made with 90% tencel ® lyocell, 10% spandex.tencel™ lyocell comes from eucalyptus trees, which take only half an acre to produce one ton of fiber. it’s closed loop production means 99% of the non-toxic solvent is reused.", , , , , , ,10% , , , , , , 
