,Brand,Name,Type,ID,Time of Extraction,PageTitle,PageUrl,Price,Composition,Leather,Cotton,Polyester,Acrylic,Rayon,Modal,Spandex,Nylon,Polyamide,Viscose,Elastane,linen,Lyocell
227,Forever 21,Ribbed Crochet Lace-Up Top,top,Product Code : 2000400325,08/18/2020 17:16:55,Ribbed Crochet Lace-Up Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000400325,$14.99,"- 77% polyester, 19% rayon, 4% spandex", , ,77% , ,19% , ,4% , , , , , , 
228,Forever 21,Ribbed Mock Neck Bodysuit,bodysuit/romper,Product Code : 2000414691,08/18/2020 17:17:00,Ribbed Mock Neck Bodysuit | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000414691,$15.00,- 100% rayon spandex, , , , ,100% , , , , , , , , 
229,Forever 21,Twill Cargo Shorts,bottoms,Product Code : 2000391692,08/18/2020 17:17:06,Twill Cargo Shorts | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000391692,$17.99,"- 98% cotton, 2% spandex", ,98% , , , , ,2% , , , , , , 
230,Forever 21,Ribbed Striped Cutout Cami,top,Product Code : 2000341513,08/18/2020 17:17:12,Ribbed Striped Cutout Cami | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000341513,$14.90,"- 62% viscose, 38% nylon", , , , , , , ,38% , ,62% , , , 
231,Forever 21,Stone Wash Denim Jacket,outterwear/jacket,Product Code : 2000415657,08/18/2020 17:17:18,Stone Wash Denim Jacket | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/outerwear_coats-and-jackets/2000415657,$38.00,"- 80% cotton, 20% polyester", ,80% ,20% , , , , , , , , , , 
232,Forever 21,Love Thyself Toggle-Hem Tee,top,Product Code : 2000406249,08/18/2020 17:17:23,Love Thyself Toggle-Hem Tee | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000406249,$14.99,- 100% cotton, ,100% , , , , , , , , , , , 
233,Forever 21,Floral Ruffled Shorts,bottoms,Product Code : 2000399437,08/18/2020 17:17:30,Floral Ruffled Shorts | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000399437,$17.99,- shell: 100% viscose- lining: 100% polyester, , ,100% , , , , , , ,100% , , , 
234,Forever 21,Floral Wrap Maxi Dress,dress,Product Code : 2000403411,08/18/2020 17:17:39,Floral Wrap Maxi Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000403411,$45.00,- shell: 100% rayon- lining: 100% polyester, , ,100% , ,100% , , , , , , , , 
235,Forever 21,Eyelet Lace Lace-Up Cami,top,Product Code : 2000398502,08/18/2020 17:17:46,Eyelet Lace Lace-Up Cami | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000398502,$19.99,- 100% cotton, ,100% , , , , , , , , , , , 
236,Forever 21,Ditsy Floral Print Dress,dress,Product Code : 2000409636,08/18/2020 17:17:51,Ditsy Floral Print Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000409636,$19.99,- 100% rayon, , , , ,100% , , , , , , , , 
237,Forever 21,Active Ribbed-Trim Leggings,bottoms,Product Code : 2000414149,08/18/2020 17:17:58,Active Ribbed-Trim Leggings | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000414149,$14.99,"- 95% nylon, 5% spandex", , , , , , ,5% ,95% , , , , , 
238,Forever 21,Ribbed Cropped Sweater,outterwear/jacket,Product Code : 2000394550,08/18/2020 17:18:06,Ribbed Cropped Sweater | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000394550,$19.99,"- 55% cotton, 45% acrylic", ,55% , ,45% , , , , , , , , , 
239,Forever 21,Tie-Dye Sleeveless Dress,dress,Product Code : 2000421773,08/18/2020 17:18:12,Tie-Dye Sleeveless Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000421773,$25.00,"- 96% polyester, 4% spandex", , ,96% , , , ,4% , , , , , , 
240,Forever 21,Leopard Print Cropped Cami,top,Product Code : 2000414277,08/18/2020 17:18:19,Leopard Print Cropped Cami | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000414277,$15.00,"- 94% polyester, 6% spandex", , ,94% , , , ,6% , , , , , , 
241,Forever 21,High-Rise Flare Jeans,bottoms,Product Code : 2000399364,08/18/2020 17:18:25,High-Rise Flare Jeans | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottom_jeans/2000399364,$34.99,"- 71% cotton, 24% polyester, 4% other fibers, 1% spandex", ,71% ,24% , , , ,1% , , , , , , 
242,Forever 21,Denim Bodycon Dress,dress,Product Code : 2000421778,08/18/2020 17:18:31,Denim Bodycon Dress | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000421778,$25.00,"- 67% cotton, 22% polyester, 9% rayon, 2% spandex", ,67% ,22% , ,9% , ,2% , , , , , , 
243,Forever 21,Camo Print Mini Skirt,bottoms,Product Code : 2000410684,08/18/2020 17:18:38,Camo Print Mini Skirt | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottom_jeans/2000410684,$22.99,- 100% cotton, ,100% , , , , , , , , , , , 
244,Forever 21,Printed Shirt & Face Mask Set,top,Product Code : 2000416902,08/18/2020 17:18:45,Printed Shirt & Face Mask Set | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000416902,$17.99,- 100% rayon, , , , ,100% , , , , , , , , 
245,Forever 21,Smocked Off-the-Shoulder Top,top,Product Code : 2000397364,08/18/2020 17:18:51,Smocked Off-the-Shoulder Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000397364,$19.99,"- 77% rayon, 23% nylon", , , , ,77% , , ,23% , , , , , 
246,Forever 21,Ribbed Knit Drawstring Pants,bottoms,Product Code : 2000416783,08/18/2020 17:18:56,Ribbed Knit Drawstring Pants | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/pajamas/2000416783,$18.00,"- 53% rayon, 43% polyester", , ,43% , ,53% , , , , , , , , 
247,Forever 21,Floral Mini Dress & Face Mask Set,dress,Product Code : 2000416877,08/18/2020 17:19:03,Floral Mini Dress & Face Mask Set | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/dress/2000416877,$22.99,- shell: 100% rayon- lining: 100% polyester, , ,100% , ,100% , , , , , , , , 
248,Forever 21,Ribbed Flare Pants,bottoms,Product Code : 2000410677,08/18/2020 17:19:08,Ribbed Flare Pants | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/bottoms/2000410677,$19.99,"- 63% cotton, 32% polyester, 5% spandex", ,63% ,32% , , , ,5% , , , , , , 
249,Forever 21,Ribbed Knit Tank Top,top,Product Code : 2000408120,08/18/2020 17:19:15,Ribbed Knit Tank Top | Forever 21,https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000408120,$7.99,"- 56% rayon, 39% polyester, 5% spandex", , ,39% , ,56% , ,5% , , , , , , 
