,Brand,Name,Type,ID,Time of Extraction,PageTitle,PageUrl,Price,Composition,Leather,Cotton,Polyester,Acrylic,Rayon,Modal,Spandex,Nylon,Polyamide,Viscose,Elastane,linen,Lyocell
39,JCPenny,Liz Claiborne Studio Womens Keyhole Neck Sleeveless Tunic Top,top,8140413,08/18/2020 19:11:45,"Liz Claiborne Studio Womens Keyhole Neck Sleeveless Tunic Top, Color: Taupe Stripe - JCPenney",https://www.jcpenney.com/p/liz-claiborne-studio-womens-keyhole-neck-sleeveless-tunic-top/ppr5007945333?pTmplType=regular&deptId=dept20000013&catId=cat100210006&urlState=%2Fg%2Fwomen%2Fwomens-tops%3Fid%3Dcat100210006&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-X2-1-_-TOPS-_-DESKTOP_1,$37,fabric content: 100% polyester, , ,100% , , , , , , , , , , 
40,JCPenny,Champion Womens Crew Neck Sleeveless Tank Top,top,8120230,08/18/2020 19:11:52,"Champion Womens Crew Neck Sleeveless Tank Top, Color: White - JCPenney",https://www.jcpenney.com/p/champion-womens-crew-neck-sleeveless-tank-top/ppr5007949912?pTmplType=regular&deptId=dept20000013&catId=cat100210006&urlState=%2Fg%2Fwomen%2Fwomens-tops%3Fid%3Dcat100210006&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-X2-1-_-TOPS-_-DESKTOP_1,$18.75,"fabric content: 60% polyester, 40% cotton", ,40% ,60% , , , , , , , , , , 
41,JCPenny,Nike Womens Round Neck Sleeveless Tank Top,top,8340511,08/18/2020 19:11:59,Nike Womens Round Neck Sleeveless Tank Top - JCPenney,https://www.jcpenney.com/p/nike-womens-round-neck-sleeveless-tank-top/ppr5007917966?pTmplType=regular&deptId=dept20000013&catId=cat100210006&urlState=%2Fg%2Fwomen%2Fwomens-tops%3Fid%3Dcat100210006&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-X2-1-_-TOPS-_-DESKTOP_1,$22.50,"fabric content: 57% cotton, 43% polyester", ,57% ,43% , , , , , , , , , , 
42,JCPenny,Nike Womens Round Neck Sleeveless Tank Top,top,8340510,08/18/2020 19:12:04,"Nike Womens Round Neck Sleeveless Tank Top, Color: Black Red - JCPenney",https://www.jcpenney.com/p/nike-womens-round-neck-sleeveless-tank-top/ppr5007917915?pTmplType=regular&deptId=dept20000013&catId=cat100210006&urlState=%2Fg%2Fwomen%2Fwomens-tops%3Fid%3Dcat100210006&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-X2-1-_-TOPS-_-DESKTOP_1,$22.50,"fabric content: 57% cotton, 43% polyester", ,57% ,43% , , , , , , , , , , 
43,JCPenny,Liz Claiborne Studio Womens Keyhole Neck Sleeveless Tunic Top,top,8140414,08/18/2020 19:12:10,"Liz Claiborne Studio Womens Keyhole Neck Sleeveless Tunic Top, Color: Olive Grove - JCPenney",https://www.jcpenney.com/p/liz-claiborne-studio-womens-keyhole-neck-sleeveless-tunic-top/ppr5007945351?pTmplType=regular&deptId=dept20000013&catId=cat100210006&urlState=%2Fg%2Fwomen%2Fwomens-tops%3Fid%3Dcat100210006&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-X2-1-_-TOPS-_-DESKTOP_1,$37,fabric content: 100% viscose, , , , , , , , , ,100% , , , 
44,JCPenny,Nike Womens Crew Neck Sleeveless Tank Top,top,8340502,08/18/2020 19:12:15,Nike Womens Crew Neck Sleeveless Tank Top - JCPenney,https://www.jcpenney.com/p/nike-womens-crew-neck-sleeveless-tank-top/ppr5007917232?pTmplType=regular&deptId=dept20000013&catId=cat100210006&urlState=%2Fg%2Fwomen%2Fwomens-tops%3Fid%3Dcat100210006&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-X2-1-_-TOPS-_-DESKTOP_1,$26.25,"fabric content: 60% cotton, 40% polyester", ,60% ,40% , , , , , , , , , , 
45,JCPenny,Danny & Nicole Sleeveless Floral Fit & Flare Dress,dress,2233121,08/18/2020 19:12:21,"Danny & Nicole Sleeveless Floral Fit & Flare Dress, Color: Ivory Mult - JCPenney",https://www.jcpenney.com/p/danny-nicole-sleeveless-floral-fit-flare-dress/ppr5007944251?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=fewleft%7Ccollection&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 97% cotton, 3% spandex", ,97% , , , , ,3% , , , , , , 
46,JCPenny,Danny & Nicole 3/4 Sleeve Polka Dot Fit & Flare Dress,dress,2233348,08/18/2020 19:12:27,"Danny & Nicole 3/4 Sleeve Polka Dot Fit & Flare Dress, Color: Golden Spice White - JCPenney",https://www.jcpenney.com/p/danny-nicole-3-4-sleeve-polka-dot-fit-flare-dress/ppr5007963801?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,fabric content: 100% polyester, , ,100% , , , , , , , , , , 
47,JCPenny,Danny & Nicole 3/4 Sleeve Jacket Dress,outterwear/jacket,2236501,08/18/2020 19:12:33,"Danny & Nicole 3/4 Sleeve Jacket Dress, Color: Navy Red - JCPenney",https://www.jcpenney.com/p/danny-nicole-3-4-sleeve-jacket-dress/ppr5007963756?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
48,JCPenny,Danny & Nicole Short Sleeve Floral Fit & Flare Dress,bottoms,2233331,08/18/2020 19:12:38,"Danny & Nicole Short Sleeve Floral Fit & Flare Dress, Color: Spice Plum - JCPenney",https://www.jcpenney.com/p/danny-nicole-short-sleeve-floral-fit-flare-dress/ppr5007965818?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,fabric content: 100% polyester, , ,100% , , , , , , , , , , 
49,JCPenny,a.n.a Short Sleeve Shirt Dress,top,8500144,08/18/2020 19:12:43,"a.n.a Short Sleeve Shirt Dress, Color: Medium Wash - JCPenney",https://www.jcpenney.com/p/ana-short-sleeve-shirt-dress/ppr5007987742?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$29.99,fabric content: 100% tencel lyocell, , , , , , , , , , , , , 
50,JCPenny,a.n.a Womens Strappy Solid Midi Dress,dress,8500103,08/18/2020 19:12:49,a.n.a Womens Strappy Solid Midi Dress - JCPenney,https://www.jcpenney.com/p/ana-womens-strappy-solid-midi-dress/ppr5007962952?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$21.99,fabric content: 100% cotton, ,100% , , , , , , , , , , , 
51,JCPenny,Danny & Nicole 3/4 Sleeve Abstract Floral Jacket Dress,outterwear/jacket,2236494,08/18/2020 19:12:55,"Danny & Nicole 3/4 Sleeve Abstract Floral Jacket Dress, Color: Red Black - JCPenney",https://www.jcpenney.com/p/danny-nicole-3-4-sleeve-abstract-floral-jacket-dress/ppr5007963755?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
52,JCPenny,Black Label by Evan-Picone Sleeveless Sheath Dress,dress,2283357,08/18/2020 19:13:01,"Black Label by Evan-Picone Sleeveless Sheath Dress, Color: Butterscotch - JCPenney",https://www.jcpenney.com/p/black-label-by-evan-picone-sleeveless-sheath-dress/ppr5007961367?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$60,"fabric content: 97% polyester, 3% elastane", , ,97% , , , , , , , ,3% , , 
53,JCPenny,Ronni Nicole Short Sleeve Paisley Shift Dress,bottoms,2233297,08/18/2020 19:13:06,"Ronni Nicole Short Sleeve Paisley Shift Dress, Color: Red Black White - JCPenney",https://www.jcpenney.com/p/ronni-nicole-short-sleeve-paisley-shift-dress/ppr5007961654?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$50,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
54,JCPenny,Studio 1 Short Sleeve Paisley Fit & Flare Dress,bottoms,2233362,08/18/2020 19:13:12,"Studio 1 Short Sleeve Paisley Fit & Flare Dress, Color: Red Multi - JCPenney",https://www.jcpenney.com/p/studio-1-short-sleeve-paisley-fit-flare-dress/ppr5007965919?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
55,JCPenny,Danny & Nicole Sleeveless Striped Fit & Flare Dress,dress,2233322,08/18/2020 19:13:18,"Danny & Nicole Sleeveless Striped Fit & Flare Dress, Color: Black Ivory Red - JCPenney",https://www.jcpenney.com/p/danny-nicole-sleeveless-striped-fit-flare-dress/ppr5007965813?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,fabric content: 100% polyester, , ,100% , , , , , , , , , , 
56,JCPenny,Ronni Nicole Sleeveless Floral Lace A-Line Dress,dress,2233289,08/18/2020 19:13:24,"Ronni Nicole Sleeveless Floral Lace A-Line Dress, Color: Red - JCPenney",https://www.jcpenney.com/p/ronni-nicole-sleeveless-floral-lace-a-line-dress/ppr5007961647?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 58% polyester, 40% nylon, 2% spandex", , ,58% , , , ,2% ,40% , , , , , 
57,JCPenny,Robbie Bee Short Sleeve Floral Fit & Flare Dress,bottoms,2233374,08/18/2020 19:13:30,"Robbie Bee Short Sleeve Floral Fit & Flare Dress, Color: Mustard Navy Brown - JCPenney",https://www.jcpenney.com/p/robbie-bee-short-sleeve-floral-fit-flare-dress/ppr5007968654?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$60,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
58,JCPenny,Alyx Short Sleeve Fit & Flare Dress,bottoms,2233264,08/18/2020 19:13:35,"Alyx Short Sleeve Fit & Flare Dress, Color: Red - JCPenney",https://www.jcpenney.com/p/alyx-short-sleeve-fit-flare-dress/ppr5007965694?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
59,JCPenny,London Style Short Sleeve Midi Fit & Flare Dress,bottoms,2233473,08/18/2020 19:13:41,London Style Short Sleeve Midi Fit & Flare Dress - JCPenney,https://www.jcpenney.com/p/london-style-short-sleeve-midi-fit-flare-dress/ppr5007991813?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 96% polyester, 4% spandex", , ,96% , , , ,4% , , , , , , 
60,JCPenny,Danny & Nicole Short Sleeve Cold Shoulder Floral Fit & Flare Dress,bottoms,2233334,08/18/2020 19:13:47,"Danny & Nicole Short Sleeve Cold Shoulder Floral Fit & Flare Dress, Color: Beige Black - JCPenney",https://www.jcpenney.com/p/danny-nicole-short-sleeve-cold-shoulder-floral-fit-flare-dress/ppr5007965820?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
61,JCPenny,DJ Jaz Short Lace Sleeve Sheath Dress,bottoms,2292179,08/18/2020 19:13:52,"DJ Jaz Short Lace Sleeve Sheath Dress, Color: Navy - JCPenney",https://www.jcpenney.com/p/dj-jaz-short-lace-sleeve-sheath-dress/ppr5007944626?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$89,fabric content: 100% polyester, , ,100% , , , , , , , , , , 
62,JCPenny,London Style Sleeveless Midi Sheath Dress,dress,2233470,08/18/2020 19:13:58,London Style Sleeveless Midi Sheath Dress - JCPenney,https://www.jcpenney.com/p/london-style-sleeveless-midi-sheath-dress/ppr5007991755?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 94% polyester, 6% spandex", , ,94% , , , ,6% , , , , , , 
63,JCPenny,Studio 1 3/4 Sleeve Shift Dress,dress,2233405,08/18/2020 19:14:03,"Studio 1 3/4 Sleeve Shift Dress, Color: Blue Mustard - JCPenney",https://www.jcpenney.com/p/studio-1-3-4-sleeve-shift-dress/ppr5007970898?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$60,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
64,JCPenny,Danny & Nicole 3/4 Sleeve Striped Jacket Dress,outterwear/jacket,2236040,08/18/2020 19:14:09,"Danny & Nicole 3/4 Sleeve Striped Jacket Dress, Color: Black Cream - JCPenney",https://www.jcpenney.com/p/danny-nicole-3-4-sleeve-striped-jacket-dress/ppr5007965814?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$89,"fabric content: 96% polyester, 4% spandex", , ,96% , , , ,4% , , , , , , 
65,JCPenny,Premier Amour Sleeveless Sheath Dress,dress,2195117,08/18/2020 19:14:14,"Premier Amour Sleeveless Sheath Dress, Color: Black - JCPenney",https://www.jcpenney.com/p/premier-amour-sleeveless-sheath-dress/ppr5007973277?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
66,JCPenny,London Style Long Sleeve Floral Midi Wrap Dress,dress,2233460,08/18/2020 19:14:19,"London Style Long Sleeve Floral Midi Wrap Dress, Color: Wine Grey Black - JCPenney",https://www.jcpenney.com/p/london-style-long-sleeve-floral-midi-wrap-dress/ppr5007991745?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
67,JCPenny,Liz Claiborne Sleeveless Plaid A-Line Dress,dress,8510533,08/18/2020 19:14:25,"Liz Claiborne Sleeveless Plaid A-Line Dress, Color: Flax Plaid - JCPenney",https://www.jcpenney.com/p/liz-claiborne-sleeveless-plaid-a-line-dress/ppr5007933750?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$35.40,"fabric content: 55% linen, 45% cotton", ,45% , , , , , , , , , ,55% , 
68,JCPenny,Premier Amour Sleeveless Floral Maxi Dress,dress,2196108,08/18/2020 19:14:31,"Premier Amour Sleeveless Floral Maxi Dress, Color: Mustard White - JCPenney",https://www.jcpenney.com/p/premier-amour-sleeveless-floral-maxi-dress/ppr5007974698?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$89,"fabric content: 97% polyester, 3% spandex", , ,97% , , , ,3% , , , , , , 
69,JCPenny,London Style Short Sleeve Shift Dress,bottoms,2233450,08/18/2020 19:14:36,"London Style Short Sleeve Shift Dress, Color: Gold - JCPenney",https://www.jcpenney.com/p/london-style-short-sleeve-shift-dress/ppr5007991559?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
70,JCPenny,J Taylor Sleeveless Sheath Dress,dress,2292212,08/18/2020 19:14:42,"J Taylor Sleeveless Sheath Dress, Color: Navy - JCPenney",https://www.jcpenney.com/p/j-taylor-sleeveless-sheath-dress/ppr5007961247?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$89,"fabric content: 97% polyester, 3% spandex", , ,97% , , , ,3% , , , , , , 
71,JCPenny,Premier Amour Sleeveless Floral Sheath Dress,dress,2198003,08/18/2020 19:14:48,"Premier Amour Sleeveless Floral Sheath Dress, Color: Black Pink Plum - JCPenney",https://www.jcpenney.com/p/premier-amour-sleeveless-floral-sheath-dress/ppr5007989124?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
72,JCPenny,Black Label by Evan-Picone 3/4 Sleeve Sheath Dress,dress,2283356,08/18/2020 19:14:54,"Black Label by Evan-Picone 3/4 Sleeve Sheath Dress, Color: Hunter - JCPenney",https://www.jcpenney.com/p/black-label-by-evan-picone-3-4-sleeve-sheath-dress/ppr5007961365?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 96% polyester, 4% elastane", , ,96% , , , , , , , ,4% , , 
73,JCPenny,MSK Short Sleeve Shirt Dress,top,2233338,08/18/2020 19:14:59,"MSK Short Sleeve Shirt Dress, Color: Black White - JCPenney",https://www.jcpenney.com/p/msk-short-sleeve-shirt-dress/ppr5007965776?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,fabric content: 100% polyester, , ,100% , , , , , , , , , , 
74,JCPenny,Nike Sleeveless Jumper,bodysuit/romper,8340505,08/18/2020 19:15:05,Nike Sleeveless Jumper - JCPenney,https://www.jcpenney.com/p/nike-sleeveless-jumper/ppr5007917235?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$45,"fabric content: 60% cotton, 40% polyester", ,60% ,40% , , , , , , , , , , 
75,JCPenny,London Style Short Sleeve Midi Fit & Flare Dress,bottoms,2233413,08/18/2020 19:15:11,"London Style Short Sleeve Midi Fit & Flare Dress, Color: Navy - JCPenney",https://www.jcpenney.com/p/london-style-short-sleeve-midi-fit-flare-dress/ppr5007991555?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
76,JCPenny,Liz Claiborne Short Sleeve Geometric Sheath Dress,bottoms,8140385,08/18/2020 19:15:17,"Liz Claiborne Short Sleeve Geometric Sheath Dress, Color: Black Foulard - JCPenney",https://www.jcpenney.com/p/liz-claiborne-short-sleeve-geometric-sheath-dress/ppr5007933996?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$35.40,"fabric content: 93% polyester, 7% spandex", , ,93% , , , ,7% , , , , , , 
77,JCPenny,Danny & Nicole Sleeveless Floral Lace Fit & Flare Dress,dress,2233220,08/18/2020 19:15:23,"Danny & Nicole Sleeveless Floral Lace Fit & Flare Dress, Color: Lapis Ivory - JCPenney",https://www.jcpenney.com/p/danny-nicole-sleeveless-floral-lace-fit-flare-dress/ppr5007947956?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$74,"fabric content: 95% polyester, 5% spandex", , ,95% , , , ,5% , , , , , , 
78,JCPenny,Liz Claiborne Sleeveless Animal T-Shirt Dresses,top,8140399,08/18/2020 19:15:29,"Liz Claiborne Sleeveless Animal T-Shirt Dresses, Color: Olive Grove Animal - JCPenney",https://www.jcpenney.com/p/liz-claiborne-sleeveless-animal-t-shirt-dresses/ppr5007934056?pTmplType=regular&deptId=dept20000013&catId=cat100210008&urlState=%2Fg%2Fwomen%2Fwomens-dresses%3Fboostids%3Dppr5007944251%26id%3Dcat100210008&productGridView=medium&badge=new&cm_re=ZI-_-DEPARTMENT-_-VN-_-DEPT-WOMENS-_-VN-2-_-DRESSES-_-DESKTOP_2,$35.40,"fabric content: 91% rayon, 9% spandex", , , , ,91% , ,9% , , , , , , 
